id	name	parent_id	depth
4200073	时尚买手	3200018	4
4200074	内衣买手	3200018	4
4200075	男装买手	3200018	4
4200076	c++开发工程师	3200020	4
4200077	c++后台工程师	3200020	4
4200078	c++软件工程师	3200020	4
4200079	cae工程师	3200021	4
4200080	cae仿真工程师	3200021	4
4200081	cnc技术工程师	3200022	4
4200082	cnc中心操作工	3200022	4
4200083	cnc	3200022	4
4200084	cnc技术员	3200022	4
4200085	cnc中心技术员	3200022	4
4200086	cnc技工	3200023	4
4200087	cnc技师	3200023	4
4200088	cnc操机工	3200023	4
4200089	cnc车床技术员	3200022	4
4200090	cnc作业员	3200023	4
4200091	cnc编程师	3200022	4
4200092	cnc编程师傅	3200022	4
4200093	cnc工艺工程师	3200022	4
4200094	数控工程师	3200024	4
4200095	数控编程工程师	3200024	4
4200096	crm运营主管	3200025	4
4200097	crm管理客户	3200025	4
4200098	crm产品经理	3200026	4
4200099	crm实施顾问	3200027	4
4200100	crm总监	3200025	4
4200101	crm主管	3200025	4
4200102	salesforce开发工程师	3200025	4
4200103	siebel开发工程师	3200025	4
4200104	会员管理专员	3200025	4
4200105	dba工程师	3200028	4
4200106	dsp开发工程师	3200029	4
4200107	dsp软件工程师	3200029	4
4200108	hse经理	3200030	4
4200109	ehs安全员	3200030	4
4200110	安环主管	3200030	4
4200111	mc专员	3200015	4
4200112	mac开发工程师	3200031	4
4200113	emc整改工程师	3200032	4
4200114	erp技术顾问	3200033	4
4200115	erp经理	3200033	4
4200116	erp管理员	3200033	4
4200117	erp销售工程师	3200034	4
4200118	erp销售代表	3200034	4
4200119	sapmm顾问	3200017	4
4200120	flash程序员	3200035	4
4200121	flash设计开发	3200035	4
4200122	fpga开发工程师	3200036	4
4200123	fpga算法工程师	3200036	4
4200124	fpga逻辑设计工程师	3200036	4
4200125	fpga逻辑开发工程师	3200036	4
4200126	fpga逻辑工程师	3200036	4
4200127	hadoop研发工程师	3200037	4
4200128	hadoop开发工程师	3200037	4
4200129	hadoop工程师	3200037	4
4200130	hadoop架构师	3200037	4
4200131	人力业务资源伙伴	3200038	4
4200132	hrbp主管	3200038	4
4200133	hrbp	3200038	4
4200134	html5前端	3200039	4
4200135	html5开发工程师	3200039	4
4200136	html5程序员	3200039	4
4200137	html5讲师	3200039	4
4200138	html5前端工程师	3200039	4
4200139	html前端工程师	3200039	4
4200140	web开发设计师	3200040	4
4200141	h5设计师	3200039	4
4200142	h5前端	3200039	4
4200143	模拟设计工程师	3200032	4
4200144	asic设计工程师	3200032	4
4200145	ic设计工程师	3200032	4
4200146	芯片设计工程师	3200032	4
4200147	ios开发主管	3200031	4
4200148	ios开发工程师	3200031	4
4200149	ios软件工程师	3200031	4
4200150	ios工程师	3200031	4
4200151	ios技术经理	3200031	4
4200152	ios研发工程师	3200031	4
4200153	iosapp软件工程师	3200031	4
4200154	品牌授权经理	3200041	4
4200155	vip接待员	3200484	4
4200156	ipqc检验员	3200043	4
4200157	java开发学徒	3200044	4
4200158	java软件研发工程师	3200044	4
4200159	java开发程序员	3200044	4
4200160	java研发工程师	3200044	4
4200161	java开发软件工程师	3200044	4
4200162	j2ee软件工程师	3200044	4
4200163	java业务工程师	3200044	4
4200164	java工程师	3200044	4
4200165	java研发	3200044	4
4200166	javascript前端工程师	3200045	4
4200167	java开发人员	3200044	4
4200168	java开发	3200044	4
4200169	java服务端工程师	3200044	4
4200170	java讲师	3200044	4
4200171	javaweb软件工程师	3200044	4
4200172	java软件架构师	3200044	4
4200173	java开发工程师	3200044	4
4200174	javaweb开发工程师	3200044	4
4200175	java分析师	3200044	4
4200176	java程序员	3200044	4
4200177	java开发项目工程师	3200044	4
4200178	java架构工程师	3200044	4
4200179	java软件定岗工程师	3200044	4
4200180	java后端工程师	3200044	4
4200181	java运维工程师	3200044	4
4200182	java主管	3200044	4
4200183	java全栈工程师	3200044	4
4200184	java主程	3200044	4
4200185	java后台工程师	3200044	4
4200186	java技术经理	3200044	4
4200187	java开发软件经理	3200044	4
4200188	java系统架构师	3200044	4
4200189	linuxc工程师	3200046	4
4200190	linux开发工程师	3200046	4
4200191	tmk专员	3200047	4
4200192	mtk软件工程师	3200048	4
4200193	nodejs开发工程师	3200049	4
4200194	node.js全栈工程师	3200049	4
4200195	node.js开发	3200049	4
4200196	node.js开发工程师	3200049	4
4200197	oem经理	3200342	4
4200198	物流销售主管	3200050	4
4200199	cto	3200051	4
4200200	otc大区经理	3200052	4
4200201	otc渠道经理	3200052	4
4200202	otc主管	3200052	4
4200203	otc销售代表	3200052	4
4200204	otc专员经理	3200052	4
4200205	otc终端代表	3200052	4
4200206	otc商务经理	3200052	4
4200207	otc代表	3200052	4
4200208	otc城市经理	3200052	4
4200209	otc销售	3200052	4
4200210	otc总监	3200052	4
4200211	pcb工艺工程师	3200032	4
4200212	pcb设计工程师	3200032	4
4200213	pcb绘图员	3200032	4
4200214	cam工程师	3200053	4
4200215	php开发工程师	3200054	4
4200216	php	3200054	4
4200217	php开发程序	3200054	4
4200218	php工程师	3200054	4
4200219	php技术主管	3200054	4
4200220	php后端开发	3200054	4
4200221	php培训讲师	3200054	4
4200222	php开发软件	3200054	4
4200223	php程序员	3200054	4
4200224	php技术经理	3200054	4
4200225	php开发技术	3200054	4
4200226	php后台开发工程师	3200054	4
4200227	php后台工程师	3200054	4
4200228	plc技术员	3200055	4
4200229	plc工程师	3200055	4
4200230	plc编程人员	3200055	4
4200231	plc调试工程师	3200055	4
4200232	plc软件工程师	3200055	4
4200233	python开发	3200056	4
4200234	python工程师	3200056	4
4200235	python开发工程师	3200056	4
4200236	pythonweb开发工程师	3200056	4
4200237	python开发运维工程师	3200056	4
4200238	rf工程师	3200057	4
4200239	数据爬虫工程师	3200058	4
4200240	ui设计美工	3200059	4
4200241	ui设计人员	3200059	4
4200242	产品ui设计师	3200059	4
4200243	ui设计工程师	3200059	4
4200244	ui美术设计师	3200059	4
4200245	ui工程师	3200059	4
4200246	unity3d客户端程序员	3200060	4
4200247	unity开发工程师	3200060	4
4200248	unity3d工程师	3200060	4
4200249	unity3d开发工程师	3200060	4
4200250	unity开发	3200060	4
4200251	unity3d程序员	3200060	4
4200252	unity3d开发	3200060	4
4200253	unity3d主程序	3200060	4
4200254	3d开发工程师	3200060	4
4200255	u3d开发工程师	3200060	4
4200256	u3d客户端	3200060	4
4200257	app开发	3200061	4
4200258	web前端设计师	3200045	4
4200259	javaweb前端工程师	3200045	4
4200260	web软件工程师	3200040	4
4200261	web前端制作	3200045	4
4200262	web项目经理	3200062	4
4200263	webapp前端开发工程师	3200045	4
4200264	web前端程序员	3200045	4
4200265	前端软件工程师	3200045	4
4200266	游戏前端工程师	3200045	4
4200267	web开发工程师	3200040	4
4200268	前端设计	3200045	4
4200269	h5程序员	3200039	4
4200270	web设计师	3200059	4
4200271	h5开发工程师	3200039	4
4200272	前端研发工程师	3200045	4
4200273	网页制作专员	3200045	4
4200274	h5开发	3200045	4
4200275	前端开发工程师	3200045	4
4200276	网页前端制作	3200045	4
4200277	web开发学徒	3200040	4
4200278	页面工程师	3200045	4
4200279	网站制作	3200045	4
4200280	c#程序员	3200001	4
4200281	web开发主管	3200040	4
4200282	app前端开发工程师	3200045	4
4200283	交互前端工程师	3200045	4
4200284	前端webgl开发工程师	3200045	4
4200285	前端	3200045	4
4200286	前端开发组长	3200045	4
4200287	web开发师	3200040	4
4200288	网站前端	3200045	4
4200289	前端程序员	3200045	4
4200290	前端主管	3200045	4
4200291	前端设计开发工程师	3200045	4
4200292	页面前端工程师	3200045	4
4200293	flex工程师	3200035	4
4200294	wifi工程师	3200063	4
4200295	wifi硬件工程师	3200063	4
4200296	wifi开发工程师	3200063	4
4200297	安防经理	3200064	4
4200298	安防监控工程师	3200064	4
4200299	安防员	3200064	4
4200300	安防技术员	3200064	4
4200301	安防主管	3200064	4
4200302	安防工程师	3200064	4
4200303	gps监控员	3200064	4
4200304	安全项目工程师	3200065	4
4200305	安全研究员	3200066	4
4200306	安全专员	3200065	4
4200307	安全主任	3200065	4
4200308	安全管理主管	3200065	4
4200309	安全研发工程师	3200066	4
4200310	安全运营工程师	3200065	4
4200311	web安全工程师	3200066	4
4200312	安全员	3200065	4
4200313	安全架构师	3200066	4
4200314	安全监察员	3200065	4
4200315	安全分析工程师	3200066	4
4200316	信息安全测评师	3200066	4
4200317	安全担当	3200065	4
4200318	安全加固研究员	3200065	4
4200319	安全经理	3200065	4
4200320	安全技术工程师	3200065	4
4200321	电梯安全员	3200065	4
4200322	生产安全员	3200065	4
4200323	安全领班	3200065	4
4200324	建筑安全员	3200065	4
4200325	信息安全	3200066	4
4200326	信息安全管理员	3200066	4
4200327	安全技术员	3200065	4
4200328	信息安全研究员	3200066	4
4200329	房建安全员	3200065	4
4200330	安全总监	3200065	4
4200331	安全管理人员	3200065	4
4200332	安全咨询师	3200065	4
4200333	生产安全专员	3200065	4
4200334	建筑施工安全员	3200065	4
4200335	安全测试	3200067	4
4200336	信息安全专家	3200066	4
4200337	网络安全管理员	3200066	4
4200338	系统安全工程师	3200066	4
4200339	安装师傅	3200068	4
4200340	橱柜安装工	3200068	4
4200341	灯具安装工	3200068	4
4200342	窗帘安装工	3200068	4
4200343	工程安装人员	3200069	4
4200344	安装师	3200068	4
4200345	广告制作安装工	3200070	4
4200346	安装工人	3200068	4
4200347	水电安装工	3200072	4
4200348	弱电安装工	3200068	4
4200349	安装工程师	3200068	4
4200350	机电安装工	3200068	4
4200351	电梯安装工	3200068	4
4200352	设备安装工	3200068	4
4200353	安装技师	3200068	4
4200354	安装技工	3200068	4
4200355	净水器安装工	3200068	4
4200356	中央空调安装工	3200068	4
4200357	安装经理	3200068	4
4200358	电气安装工	3200068	4
4200359	门窗安装工	3200070	4
4200360	家具安装工	3200070	4
4200361	售后安装工	3200068	4
4200362	空调安装工	3200070	4
4200363	电气安装人员	3200068	4
4200364	广告安装工	3200070	4
4200365	安装监控技术员	3200068	4
4200366	led显示屏技术员	3200073	4
4200367	安装工长	3200068	4
4200368	安卓驱动工程师	3200074	4
4200369	安卓开发	3200074	4
4200370	安卓开发主管	3200074	4
4200371	安卓开发学徒	3200074	4
4200372	安卓开发人员	3200074	4
4200373	安卓开发工程师	3200074	4
4200374	安卓工程师	3200074	4
4200375	安卓	3200074	4
4200376	安卓系统工程师	3200074	4
4200377	绘图设计	3200075	4
4200378	钣金技术员	3200076	4
4200379	钣金设计师	3200076	4
4200380	钣金徒工	3200076	4
4200381	汽车维修钣金工	3200077	4
4200382	钣金学徒工	3200076	4
4200383	钣金设计工程师	3200076	4
4200384	钣金设计员	3200076	4
4200385	钣金主修	3200076	4
4200386	钣金小工	3200076	4
4200387	钣金检验员	3200076	4
4200388	钣金工艺工程师	3200076	4
4200389	产品包装工程师	3200078	4
4200390	包装组长	3200078	4
4200391	包装主管	3200078	4
4200392	包装工艺工程师	3200078	4
4200393	仓库包装员	3200078	4
4200394	包装结构设计师	3200078	4
4200395	包材工程师	3200078	4
4200396	包装设计工程师	3200078	4
4200397	包装设计员	3200078	4
4200398	品牌包装设计师	3200078	4
4200399	食品包装设计师	3200078	4
4200400	包装设计总监	3200078	4
4200401	化妆品包装设计师	3200078	4
4200402	包装设计师	3200078	4
4200403	包装设计专员	3200078	4
4200404	公司保安	3200079	4
4200405	小区保安	3200079	4
4200406	售楼部保安	3200079	4
4200407	医院保安	3200079	4
4200408	保安	3200079	4
4200409	停车场保安	3200079	4
4200410	礼仪保安	3200079	4
4200411	安保主任	3200079	4
4200412	物业保安	3200079	4
4200413	安保专员	3200079	4
4200414	安保经理	3200079	4
4200415	幼儿园保安	3200079	4
4200416	商管员保安	3200079	4
4200417	物业安全员	3200079	4
4200418	安保员	3200079	4
4200419	行政保安	3200079	4
4200420	学校保安	3200079	4
4200421	保安班长	3200079	4
4200422	白班保安	3200079	4
4200423	安保主管	3200079	4
4200424	安保队员	3200079	4
4200425	园区保安	3200079	4
4200426	售楼处保安	3200079	4
4200427	工厂保安	3200079	4
4200428	酒店保安员	3200079	4
4200429	保安部副经理	3200079	4
4200430	保安主管	3200079	4
4200431	保安岗	3200079	4
4200432	秩序管理员	3200079	4
4200433	防损主管	3200079	4
4200434	防损队长	3200079	4
4200435	安管员	3200079	4
4200436	影院值班经理	3200079	4
4200437	安监主管	3200079	4
4200438	防损员	3200079	4
4200439	监控员	3200079	4
4200440	安保领班	3200079	4
4200441	秩序经理	3200079	4
4200442	安保队长	3200079	4
4200443	警卫员	3200079	4
4200444	保卫	3200079	4
4200445	保荐代表	3200080	4
4200446	酒店保洁	3200081	4
4200447	幼儿园保洁	3200081	4
4200448	保洁主管	3200081	4
4200449	保洁员	3200081	4
4200450	保洁工	3200081	4
4200451	保洁经理	3200081	4
4200452	物业保洁	3200081	4
4200453	保洁阿姨	3200081	4
4200454	保洁技工	3200081	4
4200455	后勤保洁	3200081	4
4200456	保洁班长	3200081	4
4200457	pa保洁员	3200081	4
4200458	家政保洁员	3200081	4
4200459	公司保洁员	3200081	4
4200460	客房保洁	3200081	4
4200461	后勤阿姨	3200081	4
4200462	清洁阿姨	3200081	4
4200463	清洗工程师	3200081	4
4200464	报表工程师	3200082	4
4200465	报表主管	3200082	4
4200466	报表经理	3200082	4
4200467	报表专员	3200082	4
4200468	进出口报关员	3200309	4
4200469	报关专员	3200309	4
4200470	外贸报关员	3200309	4
4200471	报关业务员	3200309	4
4200472	报关员	3200309	4
4200473	报建员	3200084	4
4200474	报批报建员	3200084	4
4200475	报批报建经理	3200084	4
4200476	报建经理	3200084	4
4200477	报建开发主管	3200084	4
4200478	报建专员	3200084	4
4200479	报建主管	3200084	4
4200480	报建工程师	3200084	4
4200481	报建开发经理	3200084	4
4200482	电视编导	3200832	4
4200483	编导策划	3200832	4
4200484	直播编导	3200832	4
4200485	纪录片编导	3200832	4
4200486	影视编导	3200832	4
4200487	导演编导	3200832	4
4200488	栏目编导	3200832	4
4200489	节目编导	3200832	4
4200490	编导老师	3200832	4
4200491	编导	3200832	4
4200492	影视编剧	3200832	4
4200493	影视设计	3200832	4
4200494	影视策划人员	3200832	4
4200495	栏目采编	3200832	4
4200496	论坛编辑	3200086	4
4200497	审查编辑	3200086	4
4200498	节目编辑	3200832	4
4200499	美食编辑	3200086	4
4200500	文字编辑	3200087	4
4200501	新闻编辑	3200088	4
4200502	文稿编辑	3200087	4
4200503	美术编辑	3200451	4
4200504	财经编辑	3200090	4
4200505	微信编辑	3200086	4
4200506	视频编辑	3200091	4
4200507	图书美术编辑	3200451	4
4200508	德语编辑	3200092	4
4200509	视频编辑师	3200091	4
4200510	学术编辑	3200093	4
4200511	手游编辑	3200094	4
4200512	生物编辑	3200093	4
4200513	项目编辑	3200062	4
4200514	图书编辑	3200095	4
4200515	新媒体编辑	3200086	4
4200516	美容编辑	3200096	4
4200517	资讯编辑	3200088	4
4200518	网络推广编辑	3200097	4
4200519	文学编辑	3200087	4
4200520	网站美术编辑	3200451	4
4200521	企业内刊编辑	3200095	4
4200522	美妆编辑	3200096	4
4200523	电影编辑	3200091	4
4200524	家居网编辑	3200086	4
4200525	淘宝编辑	3200086	4
4200526	组稿编辑	3200087	4
4200527	摄影编辑	3200451	4
4200528	时尚编辑	3200096	4
4200529	房源编辑	3200098	4
4200530	新房编辑	3200098	4
4200531	舆情编辑	3200086	4
4200532	产品编辑	3200086	4
4200533	女频编辑	3200096	4
4200534	采访编辑	3200088	4
4200535	汽车编辑	3200087	4
4200536	教辅编辑	3200093	4
4200537	网站编辑主管	3200086	4
4200538	知识库编辑	3200087	4
4200539	美术设计编辑	3200451	4
4200540	母婴编辑	3200086	4
4200541	图书营销编辑	3200086	4
4200542	房产编辑	3200098	4
4200543	楼盘编辑	3200098	4
4200544	图文编辑	3200087	4
4200545	微博编辑	3200086	4
4200546	数学编辑	3200093	4
4200547	院校策划编辑	3200093	4
4200548	平台编辑	3200086	4
4200549	网站文案编辑	3200086	4
4200550	排版编辑	3200095	4
4200551	足球编辑	3200099	4
4200552	直播编辑	3200086	4
4200553	语文编辑	3200093	4
4200554	英文编辑	3200100	4
4200555	报刊编辑	3200095	4
4200556	编辑经理	3200087	4
4200557	seo网站编辑	3200778	4
4200558	文科编辑	3200093	4
4200559	网络编辑	3200086	4
4200560	童书编辑	3200095	4
4200561	流程编辑	3200087	4
